FileNumber,Fragment,IsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,18O/13C,0.0208535543724058,0.01721233032018333,0.0005095617844181814,0.024435248558512045,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,D/13C,0.02209482834586361,0.017053347522047776,0.0005048551841611115,0.022849473019582244,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,D/13C,0.02209482834586361,0.017053347522047776,0.0005048551841611115,0.022849473019582244,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,D/13C,0.02209482834586361,0.017053347522047776,0.0005048551841611115,0.022849473019582244,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,Unsub/13C,0.6648564020379757,0.07492510335399337,0.002218117399130351,0.003336235301835381,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,Unsub/13C,0.6648564020379757,0.07492510335399337,0.002218117399130351,0.003336235301835381,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,Unsub/13C,0.6648564020379757,0.07492510335399337,0.002218117399130351,0.003336235301835381,0.6350942387290106,0.6369232149731097,223422.64066608238
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,13C/13C-34S,0.07790146406901992,0.010933127340408714,0.000323669356398369,0.004154855884500466,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,13C/13C-34S,0.07790146406901992,0.010933127340408714,0.000323669356398369,0.004154855884500466,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,13C/13C-34S,0.07790146406901992,0.010933127340408714,0.000323669356398369,0.004154855884500466,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,33S/13C-34S,0.012314469514224104,0.005536437248856129,0.000163903247925605,0.013309809873359538,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,33S/13C-34S,0.012314469514224104,0.005536437248856129,0.000163903247925605,0.013309809873359538,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,33S/13C-34S,0.012314469514224104,0.005536437248856129,0.000163903247925605,0.013309809873359538,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,34S-D/13C-34S,0.018193500595170293,0.0059830822981987095,0.00017712593445966913,0.009735670908032375,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,34S-D/13C-34S,0.018193500595170293,0.0059830822981987095,0.00017712593445966913,0.009735670908032375,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,34S-D/13C-34S,0.018193500595170293,0.0059830822981987095,0.00017712593445966913,0.009735670908032375,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,34S/13C-34S,0.3517870958239223,0.02623451367336477,0.0007766586715493935,0.0022077520203814677,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,34S/13C-34S,0.3517870958239223,0.02623451367336477,0.0007766586715493935,0.0022077520203814677,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,34S/13C-34S,0.3517870958239223,0.02623451367336477,0.0007766586715493935,0.0022077520203814677,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,Unsub/13C-34S,0.02591202312301846,0.006034696594240394,0.00017865394794205325,0.006894635246884655,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,Unsub/13C-34S,0.02591202312301846,0.006034696594240394,0.00017865394794205325,0.006894635246884655,0.12894795273557683,0.13548811671703154,307041.5977212971
multipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,Unsub/13C-34S,0.02591202312301846,0.006034696594240394,0.00017865394794205325,0.006894635246884655,0.12894795273557683,0.13548811671703154,307041.5977212971
