FileNumber,Fragment,IsotopeRatio,IntegratedIsotopeRatio,Average,StdDev,StdError,RelStdError,TICVar,TIC*ITVar,TIC*ITMean,ShotNoise
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,13C-18O/13C,0,0.024235841096941046,0.01755318144372812,0.0005194249302261987,0.021432098359968142,0.6347043254597406,0.6365442903957369,223475.03940455342,0.009450191317626096
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,15N/13C,0,0.09433411676186775,0.021368161457593883,0.000632315902946395,0.006702939770375772,0.6347043254597406,0.6365442903957369,223475.03940455342,0.004956134945087265
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,15N/13C,0,0.09433411676186775,0.021368161457593883,0.000632315902946395,0.006702939770375772,0.6347043254597406,0.6365442903957369,223475.03940455342,0.004956134945087265
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,15N/13C,0,0.09433411676186775,0.021368161457593883,0.000632315902946395,0.006702939770375772,0.6347043254597406,0.6365442903957369,223475.03940455342,0.004956134945087265
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,17O/13C,0,0.0075738150249249955,0.013550157756128646,0.0004009694635467885,0.052941544284778645,0.6347043254597406,0.6365442903957369,223475.03940455342,0.016603153075980835
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,17O/13C,0,0.0075738150249249955,0.013550157756128646,0.0004009694635467885,0.052941544284778645,0.6347043254597406,0.6365442903957369,223475.03940455342,0.016603153075980835
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,17O/13C,0,0.0075738150249249955,0.013550157756128646,0.0004009694635467885,0.052941544284778645,0.6347043254597406,0.6365442903957369,223475.03940455342,0.016603153075980835
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,18O/13C,0,0.020863531516326448,0.017208093102560107,0.0005092132493347489,0.02440685791551021,0.6347043254597406,0.6365442903957369,223475.03940455342,0.01016357451320809
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,18O/13C,0,0.020863531516326448,0.017208093102560107,0.0005092132493347489,0.02440685791551021,0.6347043254597406,0.6365442903957369,223475.03940455342,0.01016357451320809
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,18O/13C,0,0.020863531516326448,0.017208093102560107,0.0005092132493347489,0.02440685791551021,0.6347043254597406,0.6365442903957369,223475.03940455342,0.01016357451320809
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,D/13C,0,0.022095952206949505,0.017045921720247003,0.0005044143552304115,0.022828360167785198,0.6347043254597406,0.6365442903957369,223475.03940455342,0.009895471256744438
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,D/13C,0,0.022095952206949505,0.017045921720247003,0.0005044143552304115,0.022828360167785198,0.6347043254597406,0.6365442903957369,223475.03940455342,0.009895471256744438
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,D/13C,0,0.022095952206949505,0.017045921720247003,0.0005044143552304115,0.022828360167785198,0.6347043254597406,0.6365442903957369,223475.03940455342,0.009895471256744438
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,77.1,Unsub/13C,0,0.6648655464217907,0.07489292881321656,0.0022161939388566157,0.0033332964097535925,0.6347043254597406,0.6365442903957369,223475.03940455342,0.0023005738404656612
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,77.1,Unsub/13C,0,0.6648655464217907,0.07489292881321656,0.0022161939388566157,0.0033332964097535925,0.6347043254597406,0.6365442903957369,223475.03940455342,0.0023005738404656612
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,77.1,Unsub/13C,0,0.6648655464217907,0.07489292881321656,0.0022161939388566157,0.0033332964097535925,0.6347043254597406,0.6365442903957369,223475.03940455342,0.0023005738404656612
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,13C/13C-34S,0,0.07791051840049455,0.010932618330148428,0.0003235125513589469,0.00415236040011888,0.12889108344859104,0.1354573425092347,307020.77495621715,0.0030545404089415778
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,13C/13C-34S,0,0.07791051840049455,0.010932618330148428,0.0003235125513589469,0.00415236040011888,0.12889108344859104,0.1354573425092347,307020.77495621715,0.0030545404089415778
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,13C/13C-34S,0,0.07791051840049455,0.010932618330148428,0.0003235125513589469,0.00415236040011888,0.12889108344859104,0.1354573425092347,307020.77495621715,0.0030545404089415778
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,33S/13C-34S,0,0.012312774304964302,0.005534308953312427,0.00016376849126411045,0.013300697893738032,0.12889108344859104,0.1354573425092347,307020.77495621715,0.007446240184104025
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,33S/13C-34S,0,0.012312774304964302,0.005534308953312427,0.00016376849126411045,0.013300697893738032,0.12889108344859104,0.1354573425092347,307020.77495621715,0.007446240184104025
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,33S/13C-34S,0,0.012312774304964302,0.005534308953312427,0.00016376849126411045,0.013300697893738032,0.12889108344859104,0.1354573425092347,307020.77495621715,0.007446240184104025
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,34S-D/13C-34S,0,0.018187838925101646,0.005983519186603433,0.00017706129489814603,0.00973514751407754,0.12889108344859104,0.1354573425092347,307020.77495621715,0.006145412746423969
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,34S-D/13C-34S,0,0.018187838925101646,0.005983519186603433,0.00017706129489814603,0.00973514751407754,0.12889108344859104,0.1354573425092347,307020.77495621715,0.006145412746423969
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,34S-D/13C-34S,0,0.018187838925101646,0.005983519186603433,0.00017706129489814603,0.00973514751407754,0.12889108344859104,0.1354573425092347,307020.77495621715,0.006145412746423969
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,34S/13C-34S,0,0.3517744488637021,0.026226504439472685,0.000776081548648133,0.0022061907883162714,0.12889108344859104,0.1354573425092347,307020.77495621715,0.001609671972227824
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,34S/13C-34S,0,0.3517744488637021,0.026226504439472685,0.000776081548648133,0.0022061907883162714,0.12889108344859104,0.1354573425092347,307020.77495621715,0.001609671972227824
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,34S/13C-34S,0,0.3517744488637021,0.026226504439472685,0.000776081548648133,0.0022061907883162714,0.12889108344859104,0.1354573425092347,307020.77495621715,0.001609671972227824
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_01.xlsx,90.0,Unsub/13C-34S,0,0.025911464994244283,0.006032083315926596,0.00017849838022458941,0.006888779938310678,0.12889108344859104,0.1354573425092347,307020.77495621715,0.005166041469310046
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_02.xlsx,90.0,Unsub/13C-34S,0,0.025911464994244283,0.006032083315926596,0.00017849838022458941,0.006888779938310678,0.12889108344859104,0.1354573425092347,307020.77495621715,0.005166041469310046
LCMultipleFragmentTestFolder/Multiple_Fragment_Example_20201217_06_Methionine M3 Frag 250 uM 2e5 NCE 60_03.xlsx,90.0,Unsub/13C-34S,0,0.025911464994244283,0.006032083315926596,0.00017849838022458941,0.006888779938310678,0.12889108344859104,0.1354573425092347,307020.77495621715,0.005166041469310046
